ID,matched_score
128,0.44697595799963075
129,0.6295785568671658
130,0.5520357532135434
131,0.7398657601078369
132,0.5932938356051661
133,0.5716836554364564
134,0.687692488779732
135,0.8049490732288467
136,0.3809732831123875
137,0.7766187881760749
138,0.6749016895590139
139,0.7456541206867149
140,0.6390100061268845
141,0.355294236060879
142,0.7589770514850935
143,0.7087696242315383
144,0.7478728899279501
145,0.7169878895696016
146,0.6688526807837821
147,0.7157563188541017
148,0.7082857925562152
149,0.5148469203292232
150,0.7755663605953607
151,0.6552343237250648
152,0.8097879913319985
153,0.6913268854875189
154,0.5660132078175537
155,0.5950463057740966
156,0.7413030828904954
157,0.4247809088388112
158,0.4834495494529951
159,0.7580981386952068
160,0.40608149306830177
161,0.8321833306013553
162,0.6263286867641573
163,0.7287813645053934
164,0.4285058981285625
165,0.763160182425163
166,0.4284008697265606
167,0.36577043631939804
168,0.7721565757788391
169,0.7852902285462586
170,0.7137552475729223
171,0.7967223172668978
172,0.7847852181461372
173,0.8377803122576605
174,0.6185308798356223
175,0.5818617933595309
176,0.7076586617619929
177,0.7654648663533266
178,0.5706574495137421
179,0.741288546303189
180,0.7569056382871067
181,0.8359371460821607
182,0.7543442775404782
183,0.42108465431548947
184,0.5684220020063027
185,0.7159130737748898
186,0.6646545066282766
187,0.6806322423782862
188,0.7515389042586125
189,0.7651022312212923
190,0.8389374241814999
191,0.8085281802985018
192,0.7506511573895014
193,0.6251708104770803
194,0.39849290541068677
195,0.8510576818662596
196,0.7877173391904433
197,0.5850521217015134
198,0.8424191714346332
199,0.8331943628159679
200,0.5676040460395849
201,0.7257368082282794
202,0.6377322950413205
203,0.7585780925587339
204,0.8308088750359627
205,0.7855303977502055
206,0.7407421629983366
207,0.7008514234789119
208,0.5763173769313328
209,0.620601553566654
210,0.40300699623971037
211,0.7755809802098611
212,0.47659842969674887
213,0.74523832481175
214,0.8124399360638055
215,0.656756023586179
216,0.7333976285335169
217,0.5189679765563886
218,0.6293606148194664
219,0.7028619422684291
220,0.6868525258503588
221,0.7144435883755488
222,0.5981432947699251
223,0.6821941768246035
224,0.5545679570316872
225,0.8029601399536527
226,0.698352922376571
227,0.7352531234627625
228,0.6378736419020805
229,0.7786995248773181
230,0.7656373116277608
231,0.5674608802287673
232,0.6242939235404155
233,0.37438461287004027
234,0.7006631727187962
235,0.8440923358217065
236,0.4319227885593334
237,0.6135443014306142
238,0.6691273702273848
239,0.710272797433005
240,0.6863593250415578
241,0.7737217975422446
242,0.464946441587049
243,0.4374189677108218
244,0.5596946084267805
245,0.7353977902098914
246,0.6923714295097205
247,0.6652097401509405
248,0.6574206257526745
249,0.6956289745347787
250,0.6648555174147327
251,0.745400309317164
252,0.666039185699459
253,0.6286068797531563
254,0.7152835048238456
255,0.7850818329577496
256,0.7612155092647859
257,0.6067137899640044
258,0.7078270976397292
259,0.7945390683544922
260,0.7375174401483592
261,0.6737676362390135
262,0.6405228512255202
263,0.680980369337724
264,0.4760974821313073
265,0.7645587715603862
266,0.7282502420494191
267,0.7510584372175584
268,0.696940850730619
269,0.6805989387630015
270,0.6840187300157021
271,0.7190252230620191
272,0.7345854729382405
273,0.6262877648902729
274,0.47839357436622765
275,0.7788258303910544
276,0.7487416996774303
277,0.6895482820629599
278,0.5505989153997939
279,0.8178875665417276
280,0.7352387794285455
281,0.5340782627810846
282,0.7372914659532169
283,0.6409439708029678
284,0.6604500129894515
285,0.7019767828638477
286,0.6338468935484491
287,0.5994380621172782
288,0.7303952871755197
289,0.6815549694699056
290,0.7055823077007907
291,0.7125337605768064
292,0.7359174836307267
293,0.6319556398308773
294,0.6675651226917924
295,0.6504637440501875
296,0.6558803328240651
297,0.8334394284943349
298,0.8034652189525273
299,0.6280475275895355
300,0.6506480826108423
301,0.782838118300669
302,0.7338088050490015
303,0.733453519328545
304,0.3236689170697561
305,0.7627523276715171
306,0.4132395360409095
307,0.8242835495824867
308,0.7924053727375182
309,0.6216178164600106
310,0.6536243664900137
311,0.7195137075238143
312,0.7298697583648064
313,0.7858358439043771
314,0.658977706542162
315,0.5805676809607239
316,0.7160852605939837
317,0.7599435372009233
318,0.47700506131418685
319,0.7020714455419705
320,0.7982850003758841
321,0.6595424882297432
322,0.7847704780533815
323,0.37610651114638477
324,0.7812926584812874
325,0.6433729879809114
326,0.7120991153262608
327,0.5703863814646495
328,0.8275857051594198
329,0.7417546059958884
330,0.6727350528394628
331,0.7262101582423734
332,0.8492796552614388
333,0.36838996319425354
334,0.7499710859686912
335,0.6825886406559135
336,0.4335127595008632
337,0.5670309658054765
338,0.6453283288915463
339,0.7616849004704209
340,0.4869694756076951
341,0.8190304079191103
342,0.6115396871765131
343,0.802977141867733
344,0.4974251443428348
345,0.7849999045539788
346,0.7698089343936948
347,0.7774118346945282
348,0.7097099793346622
349,0.7760141216409975
350,0.5944335973586543
351,0.4744343881841816
352,0.45828862374093926
353,0.8362115239139091
354,0.6962869745706948
355,0.7119425535526112
356,0.7834691542091967
357,0.4372787519820184
358,0.7433391934526785
359,0.6532818623174703
360,0.6456100821032056
361,0.8710858145303623
362,0.630480995027353
363,0.7917703412462869
364,0.6388635283412312
365,0.6568011532842507
366,0.6226854095989491
367,0.7023596548535878
368,0.8043649365938381
369,0.4751415271706639
370,0.5585335908348338
371,0.455577998088381
372,0.6091643347602711
373,0.7618553577673035
374,0.6802829447135933
375,0.704871362898356
376,0.7324519537160707
377,0.7261867069847925
378,0.8102178269272593
379,0.7060662395509425
380,0.3837699328798537
381,0.5856443100200296
382,0.612655001147331
383,0.7617883886792522
384,0.5032884459614949
385,0.7544965588405059
386,0.8472652321961824
387,0.8466711710722641
388,0.6200925378439153
389,0.7969027325482487
390,0.657829657169311
391,0.5410495516823467
392,0.6994863721437354
393,0.623377163802231
394,0.5463814845681634
395,0.7037353741760954
396,0.5677830907989678
397,0.6287271090239058
398,0.4630773657857773
399,0.733824958535062
400,0.7643552068694804
401,0.6343919805133124
402,0.6642749401180299
403,0.6148668166425307
404,0.5912813907676521
405,0.5749276487724623
406,0.7310016689503265
407,0.568995577707553
408,0.6691524072585122
409,0.7466545583748126
410,0.7458073724548571
411,0.8615870694590635
412,0.7779510458790877
413,0.697894123881852
414,0.8398499195566035
415,0.3542470916406948
416,0.5558105851619982
417,0.5620950521511096
418,0.722380824448416
419,0.8033550576049452
420,0.5127092816208692
421,0.4506937067871226
422,0.42512647822569505
423,0.7502661464127414
424,0.44489125919341777
425,0.5521446088197619
426,0.7571002434685601
427,0.8054104389403309
428,0.5345320117075867
429,0.5213216274959178
430,0.7968709397213583
431,0.7547812145995112
432,0.5133750483438534
433,0.6812016896654867
434,0.6710895672266846
435,0.6160023024518064
436,0.844455084934185
437,0.5159971330322393
438,0.7356424080101415
439,0.5973174570249274
440,0.5138020846702569
441,0.5444232018932802
442,0.6144827880597273
443,0.7402717287039831
444,0.43352664304808053
445,0.6961279784962604
446,0.6331706376826935
447,0.793214216451704
448,0.7648065667281888
449,0.5498052195374787
450,0.7023792157141451
451,0.3662195453289217
452,0.6691221011762299
453,0.6715038583306135
454,0.616673606784613
455,0.8499248270479993
456,0.7285031194448814
457,0.5519580831740479
458,0.776605883258459
459,0.6941260466102535
460,0.8314013094791616
461,0.5302318644012438
462,0.4233807397969721
463,0.4778615616249801
464,0.4936397607077049
465,0.6741604259733751
466,0.5073714115756925
467,0.8196513437391189
468,0.6554730396867416
469,0.7934444634221789
470,0.7238851312397583
471,0.7047106493132651
472,0.6237714792718125
473,0.8090409147777834
474,0.6003275046106081
475,0.4263032881241723
476,0.70296138666242
477,0.6116793705918789
478,0.4975038186075319
479,0.7293397175141316
480,0.7150388698116924
481,0.4704488986056202
482,0.7587906755284052
483,0.7610084999431388
484,0.7525178064407674
485,0.4537895620399613
486,0.5198517070877648
487,0.7505889897413596
488,0.6598024523701087
489,0.6482601306988596
490,0.7873937646538485
491,0.6783232795236201
492,0.6314915647915619
493,0.6932850426295638
494,0.7375875045902186
495,0.6953536939685825
496,0.5525789750288697
497,0.6337148955235321
498,0.681639486397791
499,0.7309516294499869
500,0.7368276255874966
501,0.7724104954506085
502,0.6902294417266861
503,0.6128611398953944
504,0.5695727252313456
505,0.8004899091707488
506,0.7761057219328165
507,0.629810023539352
508,0.6682273079404397
509,0.7663706185836805
510,0.6821520754881425
511,0.7211344006392617
512,0.7450106065921056
513,0.7259484058930208
514,0.590260293469011
515,0.6211617171992043
516,0.7008055508391045
517,0.49501200317817123
518,0.689821991322709
519,0.817112100574445
520,0.6471843397561061
521,0.7403956645869954
522,0.6575168845861656
523,0.8279331596615087
524,0.8128456172753331
525,0.813713009129777
526,0.44130724508510566
527,0.7085178609887445
528,0.70865437874724
529,0.72720562751542
530,0.6679985705569993
531,0.5694085327107262
532,0.40691143899661275
533,0.5606352913996238
534,0.6897663060975269
535,0.590728838794902
536,0.6651894975898208
537,0.7771697257798588
538,0.6361058433211215
539,0.6539773420515662
540,0.7723543540342548
541,0.6474446907782795
542,0.831973110218795
543,0.640073027041762
544,0.5154244695136424
545,0.6998126568061261
546,0.8432054605504335
547,0.550702738017847
548,0.784164395185714
549,0.7220705668476322
550,0.7659024510210697
551,0.7361084412828305
552,0.8325849011639932
553,0.7758917394420672
554,0.4379066884465716
555,0.6660005388386967
556,0.7734498130307976
557,0.7845109276899828
558,0.6790490338678795
559,0.5005140900367282
560,0.435383071221614
561,0.455840313051329
562,0.8073049803137466
563,0.6368357667529123
564,0.5470038849092176
565,0.7281400478462768
566,0.7521805711019368
567,0.7456041356287588
568,0.5050917496889012
569,0.40343078184618764
570,0.6579306579091662
571,0.7527657466428608
572,0.4124023803734066
573,0.8427966906795278
574,0.5990864311723323
575,0.6325929780460189
576,0.518665073877575
577,0.775871318490617
578,0.5755425586553811
579,0.5642666291829217
580,0.4798624063082951
581,0.7003627278718783
582,0.7311829731651289
583,0.6924090820220262
584,0.7081297746865024
585,0.6702202294215479
586,0.5633650623905039
587,0.7782590151496022
588,0.652770374088522
589,0.6465799599011988
590,0.6849315262113715
591,0.8631175648581199
592,0.7677296400947625
593,0.47887989153821797
594,0.7013152310073396
595,0.6456801756377638
596,0.7002225810148983
597,0.42006956240694193
598,0.43053991890383203
599,0.6322569476363085
600,0.8032797344187073
601,0.7199540919256244
602,0.8387647173469452
603,0.4051307496275237
604,0.8467958568797767
605,0.6851634184879034
606,0.8607854125996428
607,0.7623200851273342
608,0.6263643166079127
609,0.5528965763163362
610,0.5304435022406979
611,0.5867841426361118
612,0.8240423323917005
613,0.8078994459590338
614,0.8417106664075228
615,0.8080407868899939
616,0.7808106810956492
617,0.6816946028090549
618,0.5500388334836467
619,0.7006837266301921
620,0.43964699979273325
621,0.7719939244329301
622,0.6646634711642412
623,0.6213064088481117
624,0.8535169486838183
625,0.4203579626623738
626,0.7183386899606655
627,0.5804021143374836
628,0.3960702144984422
629,0.6098062037292667
630,0.7639726556951901
631,0.4340058340363363
632,0.7120580240423771
633,0.7262564353308453
634,0.6423783739316854
635,0.46686340601159243
636,0.5001877675333424
637,0.5701021332160838
638,0.7533135397949535
639,0.4007067776028206
640,0.7024679348159355
641,0.7934775019402274
642,0.7055704870192592
643,0.7820619585797384
644,0.5948436897091463
645,0.39938038471206516
646,0.6309679492882003
647,0.7790680627395161
648,0.7317932280519065
649,0.6396536604247313
650,0.5606495705835742
651,0.36923051829604303
652,0.8189595140588403
653,0.4720709084577117
654,0.6963864202540903
655,0.4401240221766428
656,0.6849056400710777
657,0.5780415148437325
658,0.4154954922212968
659,0.6471583547120208
660,0.6331435040353078
661,0.46482070655599944
662,0.7060878880998522
663,0.8121249177507384
664,0.7493219842469991
665,0.7079227446957467
666,0.7989783747893762
667,0.7316530976355109
668,0.8078810352107115
669,0.7978772774511587
670,0.7203317154997881
671,0.7770786321725813
672,0.7612773084248852
673,0.7709215565122998
674,0.6331995559027603
675,0.6843551104469138
676,0.652453384137051
677,0.8126503339544401
678,0.7806419230463733
679,0.7751016460591414
680,0.8398121029432146
681,0.821572478673003
682,0.7030653812749188
683,0.8350619685518152
684,0.643082019564504
685,0.8314937949345282
686,0.6779723505145175
687,0.7069468287771214
688,0.47951516341518774
689,0.8179711720281853
690,0.518387092459651
691,0.5821839584338584
692,0.6222211957506075
693,0.3930482098862512
694,0.7326112757964394
695,0.6124987873818176
696,0.7675562602375838
697,0.7975226775327319
698,0.6942478281390054
699,0.6545649366163055
700,0.7790371407364934
701,0.3797194983853275
702,0.7284338449451793
703,0.7935071060374873
704,0.5874971171736467
705,0.7528030146113177
706,0.45453058765968873
707,0.6721268506915461
708,0.6199709141069016
709,0.767733141165742
710,0.6704087231904206
711,0.663814767683714
712,0.7433450629847367
713,0.624149033720553
714,0.801572536326688
715,0.42649236807563606
716,0.7919981081983737
717,0.708050885769145
718,0.7184962508695445
719,0.7292527549119647
720,0.7798371601723341
721,0.5411208278707829
722,0.7515258855769475
723,0.6692120938817941
724,0.7996279791808304
725,0.4910185004150629
726,0.8042373092613171
727,0.6361533184206113
728,0.5559837099440122
729,0.7100981644730542
730,0.6755849690924787
731,0.77773834889197
732,0.5705442375285044
733,0.8792573291134043
734,0.8593550886985648
735,0.5544643381597946
736,0.44065473508892317
737,0.5644644928728415
738,0.6604948781713531
739,0.44035091698214346
740,0.727519925318431
741,0.6783108260412547
742,0.7236307425465166
743,0.48136833659032063
744,0.8260581157168252
745,0.38243475092043505
746,0.7416456054248772
747,0.6835351110537589
748,0.6117421728015378
749,0.4493229611155757
750,0.8504002600466316
751,0.4182457260629002
752,0.8079957856851286
753,0.7078300376789398
754,0.7764786928233057
755,0.7041450750542816
756,0.5657801763015451
757,0.6181212529571741
758,0.4736758074373017
759,0.6055121587283192
760,0.7743813026490765
761,0.7235092892595529
762,0.7047688997650432
763,0.4503991277654952
764,0.7256134726016903
765,0.5488596483121365
766,0.6378062242135392
767,0.7336593555743967
768,0.6871572908073252
769,0.6848204904443564
770,0.39795074921774953
771,0.432494168060223
772,0.717830967475539
773,0.7756591222559461
774,0.7504047145929447
775,0.5292238477637499
776,0.5467079702389007
777,0.8152194974530689
778,0.4669919363227759
779,0.36199006735971906
780,0.5807620221124783
781,0.5863516494085103
782,0.6759423450802187
783,0.7265782560677149
784,0.7009719193423583
785,0.7122901229880876
786,0.7036944592731459
787,0.7799676984012771
788,0.7610756455119909
789,0.6605672354258217
790,0.5352746637894588
791,0.8101367712024281
792,0.7313762876038887
793,0.8260593868043562
794,0.5781432393329339
795,0.4025845575711733
796,0.6476901607819138
797,0.6728997527068192
798,0.7261751379552661
799,0.8297888377477222
800,0.8448000080215974
801,0.7565924673588469
802,0.7298390142375126
803,0.3471928590736601
804,0.8004290016135381
805,0.6503622002257926
806,0.8287313661893386
807,0.4245594986115132
808,0.8070585467360532
809,0.7068823161944637
810,0.5917318005725725
811,0.6701007932772445
812,0.7678200245558221
813,0.6322858502267803
814,0.7397603727160371
815,0.7641082036358131
816,0.5512152397863004
817,0.4558468073112073
818,0.8063724867786487
819,0.35333569796265407
820,0.8231316844035159
821,0.49451199886338204
822,0.5499650171118775
823,0.6854684262385435
824,0.6475843112663608
825,0.8328943207885537
826,0.8195982976106183
827,0.41123969076071965
828,0.42081909304306003
829,0.7552386675131719
830,0.6016877847471974
831,0.7149945666848773
832,0.6589754195503215
833,0.38959654174657005
834,0.8100172678981534
835,0.45336515429628826
836,0.7255424427861594
837,0.6374071077428262
838,0.43846000483161485
839,0.8134824824909654
840,0.6530908603595185
841,0.7228974805014275
842,0.5929144896073976
843,0.758228760803477
844,0.6474319425274746
845,0.5674567281851364
846,0.7919643032426127
847,0.38076414751834786
848,0.8482643516265427
849,0.6528937326975733
850,0.7737396255514581
851,0.7839450483041025
852,0.7665966526043255
853,0.4898307778711493
854,0.693320519345328
855,0.769322135376975
856,0.3725321889808513
857,0.8096556745506281
858,0.6929704397915294
859,0.8180136267988729
860,0.7229380875155662
861,0.7776312849544945
862,0.8469275097635331
863,0.44101579695984905
864,0.7150393246920631
865,0.517310824821672
866,0.633554539897524
867,0.7496707922238941
868,0.7231250407733403
869,0.41969625125356325
870,0.79070961749194
871,0.7886851292907024
872,0.5668128473415661
873,0.7485162449061845
874,0.7514701293042951
875,0.6609404876035558
876,0.6912996961057416
877,0.3753394470748076
878,0.349143920761226
879,0.6693247678897483
880,0.7673795190342487
881,0.8192192769239455
882,0.7398157067227127
883,0.8016388119959158
884,0.7595337716674958
885,0.6954189397740596
886,0.6448566118845587
887,0.6089689165367845
888,0.7715147827908602
889,0.42861940860752135
890,0.6107581264261053
891,0.738774470425654
892,0.8450365129340722
893,0.47080489122938807
894,0.7915641033304488
895,0.8207521841016341
896,0.7812969585045033
897,0.6362038507702349
898,0.5198972047480425
899,0.5241053476377394
900,0.3886719789935852
901,0.795554092315395
902,0.8223459547868648
903,0.381355717128796
904,0.6445540571715068
905,0.7384884678128931
906,0.710987597144211
907,0.7864979764676485
908,0.66394089756255
909,0.5939955872761039
910,0.8195671822953555
911,0.59513822270934
912,0.6850180812659411
913,0.5366528871270395
914,0.5203649629088326
915,0.7883468134800757
916,0.6857960001858896
917,0.683952946565433
918,0.3973325143794705
919,0.6899703080606641
920,0.649515634486119
921,0.6198604813185354
922,0.7378954610024925
923,0.6951194687187011
924,0.7353962395756818
925,0.32479925321815845
926,0.3587373869248361
927,0.5339419554367025
928,0.5690070145603211
929,0.7655460249406922
930,0.5809634110916179
931,0.7200147139065762
932,0.7321998607910121
933,0.8598625505486054
934,0.7793039636671184
935,0.6764872564992063
936,0.6167753752095397
937,0.674175763727339
938,0.7882272985946435
939,0.4045821325144555
940,0.4425794832208879
941,0.6961021654252627
942,0.751700774935855
943,0.7713704509767452
944,0.6909007038194055
945,0.7086819663626587
946,0.4992105371832508
947,0.6975857809054926
948,0.43924764462396654
949,0.7827057980838794
950,0.7650111108938269
951,0.7664224689410628
952,0.6561746630306505
953,0.7083907150271915
954,0.7370389878921743
955,0.7191569781509957
956,0.7754578327930769
957,0.7338739058650148
958,0.6731515305559024
959,0.7634040970947843
960,0.7775863800677465
961,0.6246056530782989
962,0.7871949874025892
963,0.38800235334125355
964,0.6815223747150035
965,0.7465816576764672
966,0.4404067718063386
967,0.8113335430739117
968,0.6127737053160149
969,0.8293421720100597
970,0.7049122039948392
971,0.5235503692679689
972,0.8053485327261813
973,0.6024272753112857
974,0.5024899443824494
975,0.5817970158710125
976,0.7397660190194102
977,0.8044878578578983
978,0.49267970835158015
979,0.715976191423511
980,0.6375605504415663
981,0.6745494306774316
982,0.7762814370893816
983,0.591130785145591
984,0.7467655681330428
985,0.787375851671332
986,0.41942262384748685
987,0.6289317687017986
988,0.48783845839217976
989,0.6347264854072442
990,0.5015749507993174
991,0.8225740971022905
992,0.6614833874149333
993,0.7911449005043232
994,0.5380432221657074
995,0.39014980386356307
996,0.6418819872933444
997,0.6971273176080166
998,0.6385195092719708
999,0.7963053759151251
1000,0.7419480167027113
1001,0.8336867015136264
1002,0.6940177125087292
1003,0.7144008476344359
1004,0.683924841383065
1005,0.6805166971791067
1006,0.4447516711670355
1007,0.7944759620838117
1008,0.503457885419174
1009,0.5560974677644285
1010,0.8079457951972088
1011,0.5313346303528631
1012,0.8046962997770191
1013,0.3813234356497635
1014,0.3810052974977544
1015,0.8240732510734292
1016,0.6359405529956851
1017,0.47508840005783415
1018,0.7998666285894707
1019,0.7297667327901315
1020,0.790464360976467
1021,0.5754773639792609
1022,0.7265821596727206
1023,0.7013441721942102
1024,0.7228358157560801
1025,0.7565009496719475
1026,0.6316154465296678
1027,0.6817655456759186
1028,0.5849094159393305
1029,0.7187281613712838
1030,0.7632660600269159
1031,0.6226771995730487
1032,0.410012628544848
1033,0.5903287795552536
1034,0.6405908783241674
1035,0.46864965521979834
1036,0.5982297197648072
1037,0.3354671478244994
1038,0.7577088683264583
1039,0.7587021518729481
1040,0.7697617712664835
1041,0.5864198141332185
1042,0.6340353027239937
1043,0.6731122878425688
1044,0.6343675192384625
1045,0.8401734683538442
1046,0.7944874250570572
1047,0.7927303340222949
1048,0.7635092013746013
1049,0.7562290503441375
1050,0.7870551335010046
1051,0.601457942093678
1052,0.6929694047302507
1053,0.7403184684736015
1054,0.398907725787939
1055,0.7354282761443021
1056,0.5968955208824427
1057,0.6314967169872177
1058,0.6802021741019317
1059,0.5204440826196327
1060,0.5175421627233914
1061,0.7202875463087193
1062,0.7682346718732618
1063,0.5856689155054051
1064,0.4045169607171936
1065,0.7265112760274661
1066,0.7941087501946591
1067,0.5567579384275705
1068,0.7464295792451721
1069,0.5540051054571823
1070,0.48616096100961925
1071,0.4441278509277802
1072,0.5122531099521886
1073,0.6798991846740018
1074,0.5683661071783033
1075,0.7242834342004437
1076,0.6263364231223487
1077,0.5929362677342949
1078,0.5300869620391572
1079,0.7321326454374674
1080,0.7168876145019889
1081,0.4260093637036647
1082,0.7631137704699235
1083,0.642695944673082
1084,0.8193855800850949
1085,0.47722022596097746
1086,0.46314465228767204
1087,0.5819412093796644
1088,0.6726047398231307
1089,0.6232918639986902
1090,0.7450587826485853
1091,0.6049789519233971
1092,0.6712949231155279
1093,0.6702199986579067
1094,0.5231864133541386
1095,0.743186303665756
1096,0.7282744779218835
1097,0.8010914779568884
1098,0.7907355577482089
1099,0.7571657517796462
1100,0.5682517200537309
1101,0.3910003115102234
1102,0.5832718558621506
1103,0.4676314299592246
1104,0.44129697710036025
1105,0.6383463574168672
1106,0.396934126074757
1107,0.7825512047117222
1108,0.8707730161257978
1109,0.8184821233405019
1110,0.8440231474636573
1111,0.3791290620348031
1112,0.717716154499086
1113,0.6172585185648679
1114,0.6300965812178905
1115,0.42044327509727153
1116,0.6029447875361339
1117,0.7144739273292144
1118,0.45546642536391035
1119,0.8024451911480261
1120,0.4495128154957285
1121,0.6870994784426794
1122,0.7219201249898322
1123,0.5865950603773479
1124,0.5221897059969721
1125,0.7390150670450661
1126,0.42723391200938415
1127,0.675853336710116
1128,0.7328695423308205
1129,0.48040285292577667
1130,0.8388980608439509
1131,0.6308270614603297
1132,0.7609018398183559
1133,0.49927359740560423
1134,0.6063002167568388
1135,0.3725877296525122
1136,0.6968023131198251
1137,0.6731341904298669
1138,0.6508767963894201
1139,0.4529404489729888
1140,0.6754493605746648
1141,0.45247269673131074
1142,0.7557815866533573
1143,0.6952275325964175
1144,0.6337446452252345
1145,0.7571338788518247
1146,0.7444828495091992
1147,0.8055916317719172
1148,0.6719849475409696
1149,0.45789209249221086
1150,0.5809556964094199
1151,0.5911412778402864
1152,0.7248777855305328
1153,0.4304536276501012
1154,0.6845804726886022
1155,0.6920362836979694
1156,0.5695948953515428
1157,0.7746486449877819
1158,0.4886436899275477
1159,0.6026231443954542
1160,0.4232443026845175
1161,0.7415236927616988
1162,0.6953109678516649
1163,0.3355448279539946
1164,0.6632575225338729
1165,0.6734016448829492
1166,0.7743004402593188
1167,0.518530198708228
1168,0.6831913626871936
1169,0.3070839205293261
1170,0.6863078593266172
1171,0.6996603913963646
1172,0.6563659064860385
1173,0.38436177503157165
1174,0.5759486528540436
1175,0.5994006245435406
1176,0.5257823860610042
1177,0.7604915181463816
1178,0.6092379287655656
1179,0.8385798415916732
1180,0.626310630460683
1181,0.8406292923785322
1182,0.6617310166047736
1183,0.7769763251137042
1184,0.5991965214894271
1185,0.5446004659400646
1186,0.4828805064537684
1187,0.6388849612018315
1188,0.8208310900207163
1189,0.6948585293228902
1190,0.6453164142610289
1191,0.6506997086476308
1192,0.7072914257206637
1193,0.5928689493981448
1194,0.7433128402364151
1195,0.7515380902680222
1196,0.6986984664636875
1197,0.7766940296451316
1198,0.7841352535095827
1199,0.6313873899965415
1200,0.6153075212392313
1201,0.784486800091929
1202,0.7375310026048841
1203,0.8016681066322757
1204,0.8341144277016093
1205,0.5757502124954168
1206,0.5730431807623318
1207,0.7570135009264638
1208,0.4024007605950479
1209,0.7572076939319217
1210,0.6955527308141627
1211,0.6705017292906505
1212,0.7102150879067728
1213,0.6187726690056508
1214,0.829804403633962
1215,0.7353833594610049
1216,0.5880571899855106
1217,0.6174993890846947
1218,0.7710329255678066
1219,0.46942088246715274
1220,0.5310096959691748
1221,0.6006280570660112
1222,0.7792766650449592
1223,0.6439685048295343
1224,0.29816454614464577
1225,0.5603572012328403
1226,0.44505651346298447
1227,0.43262052663730916
1228,0.720643661109191
1229,0.5724418538727805
1230,0.7462174151823527
1231,0.7971232734683575
1232,0.4573398431479455
1233,0.7178613779669005
1234,0.508662280326923
1235,0.7324725457648561
1236,0.6662788125107458
1237,0.8380650297152824
1238,0.7841302316709682
1239,0.4982479151064567
1240,0.7443668567222719
1241,0.3871514906950686
1242,0.7531336195343415
1243,0.7122242504791194
1244,0.5825384504492084
1245,0.6802394279889974
1246,0.8217598082447359
1247,0.7975627190506169
1248,0.5601616533128576
1249,0.3268603254909297
1250,0.5275650345457539
1251,0.7700767822695606
1252,0.7960008837927788
1253,0.8058909262692163
1254,0.8480341387412988
1255,0.7318964330965504
1256,0.8089035003424674
1257,0.636254728537585
